id,name,installed_capacity_MW,pumping_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,avg_annual_generation_GWh,pypsa_id,GEO,WRI
N1370,Stølslia,1.5,,HDAM,NO,61.41038,6.092171,140,,,5.1,,,
N1369,Helle,1.3,,HDAM,NO,58.296326,7.349839,107,,,3,,,
N1376,Steine,1.9,,HDAM,NO,59.48998,6.439484,190,,,6.5,,,
N849,Geisdøla,1.27,,HDAM,NO,61.61084,7.296882,79,,,4,,,
N1394,Skinvik,1.2,,HDAM,NO,62.063263,6.296395,96,,,5.4,,,
N1403,Mølnelva,1.2,,HDAM,NO,69.015515,17.921611,99,,,5,,,
N1384,Rafdal (Heimeelva),2,,HDAM,NO,59.788141,6.178043,497,,,7.6,,,
N1381,Sevre,4.8,,HDAM,NO,60.470494,9.22888,190,,,17,,,
N1382,Øyadalen,2,,HDAM,NO,62.2289,6.289395,408.8,0,0,9,,,
N1388,Gire,2.38,,HDAM,NO,60.501992,9.136954,203,,,7,,,
N1364,Bulko,2.35,,HDAM,NO,60.584634,6.612291,131,,,7.6,,,
N1418,Ekkjestølen,4,,HDAM,NO,59.791456,6.767096,,,,17.1,,,
N1411,Årvik,5.25,,HDAM,NO,60.17154,6.108996,206,,,17.4,,,
N1401,Ytre Alsåker,4.9,,HDAM,NO,60.384801,6.499802,216,,,19.7,,,
N1463,Boge 2,1.25,,HDAM,NO,60.462346,5.750458,261.66,0.72,416.88,5.5,,,
N1404,Reinskar,9.6,,HDAM,NO,66.944213,14.122051,126,10,2960,44,,,
N1352,Urke,8,,HDAM,NO,62.212377,6.567568,353.5,,,26.8,,,
N1387,Lya,5.49,,HDAM,NO,60.664311,8.680959,184,,,20.8,,,
N1379,Vassfossen,5.5,,HDAM,NO,58.661989,8.062375,134,44,14960,26,,,
N1435,Kvernstad,2.75,,HDAM,NO,63.446036,9.362723,280.5,0,,16.6,,,
N1406,Drivdal,2.3,,HDAM,NO,58.32219,6.538469,,0.2,,8.5,,,
N1407,Ormhaugfossen,1.2,,HDAM,NO,62.6389,11.39671,5.5,,,7.6,,,
N1409,Kistafossen,1.6,,HDAM,NO,66.624658,13.410058,,,,6,,,
N1410,Vanndøla,3.8,,HDAM,NO,61.599953,7.292476,510,,,12,,,
N1412,Reinli,3.1,,HDAM,NO,60.827475,9.518793,,,,10,,,
N1419,Steinsvik,8.2,,HDAM,NO,61.999557,5.854637,692,3.36,5533.92,35.7,,,
N1423,Gisnafallet,2.9,,HDAM,NO,62.694766,9.941145,85,,,8,,,
N1424,Skromma,2.3,,HDAM,NO,66.934494,13.775822,,0,,9.7,,,
N1425,Jardøla,5,,HDAM,NO,61.75292,6.220738,322,,,16.2,,,
N1398,Fosstveit,1.99,,HDAM,NO,58.641346,8.904489,,,,8,,,
N1434,Skjerdal,5.3,,HDAM,NO,61.834041,5.974903,,,,24.4,,,
N1417,Vikaelva,4.14,,HDAM,NO,59.793494,6.094221,401,,,15,,,
N1436,Sylsjø,3.3,,HDAM,NO,62.930266,12.151988,,187,8602,8,,,
N1437,Ljøsåa,2.6,,HDAM,NO,62.669795,8.374669,373,,,7.1,,,
N1438,Heina,2.8,,HDAM,NO,62.771261,8.001129,,,,8,,,
N1440,Glesåa,2.1,,HDAM,NO,61.406738,11.362926,204,,,6.7,,,
N1441,Årdal Øvre,3.5,,HDAM,NO,61.671474,6.424681,371.1,,,11,,,
N1400,Smådøla,1.4,,HDAM,NO,60.26508,8.931374,172,,,4.5,,,
N1448,Usma,5.49,,HDAM,NO,62.633769,8.299117,125,,,17.1,,,
N1515,Ridøla,1.9,,HDAM,NO,60.653285,8.776652,172,,,5.1,,,
N1420,Rødberg,2.9,,HDAM,NO,60.263113,8.976154,60.66,,,15.5,,,
N1433,Veka,3,,HDAM,NO,59.503556,6.535517,506,,,9,,,
N1446,Tveitaskar,4.2,,HDAM,NO,60.294347,5.923721,300,,,10,,,
N1447,Bergstø,2.9,,HDAM,NO,59.906073,6.497474,240,,,9,,,
N1456,Steindøla,2.6,,HDAM,NO,61.869634,6.531826,270.95,,,7.8,,,
N1457,Stølsdalselva,7.5,,HDAM,NO,60.280322,6.289923,192,,,21,,,
N1458,Grytåga Småkraftverk,1.3,,HDAM,NO,65.803165,12.729619,189.3,,,9,,,
N1462,Virakelva,5,,HDAM,NO,68.377169,17.123301,320,0,0,14.1,,,
N1464,Færåsen,1.43,,HDAM,NO,58.234686,7.29392,54.9,8.4,1108.8,5.7,,,
N1465,Kvåle,4.6,,HDAM,NO,61.446943,7.46087,112,,,17.6,,,
N1194,Gaula,3,,HDAM,NO,62.802846,11.370119,79.4,,,16,,,
N1391,Vesleåni,1.65,,HDAM,NO,60.441857,9.465977,353,,,4.9,,,
N1475,Litlelva,1.36,,HDAM,NO,64.86708,12.885046,140,,,4.4,,,
N1479,Gryta,1.49,,HDAM,NO,63.055594,9.177448,223,,,4.6,,,
N1480,Julfoss,2.4,,HDAM,NO,63.41285,10.944374,58,,,8,,,
N1402,Spilling,1.25,,HDAM,NO,58.159749,7.365916,116.8,,,4,,,
N1489,Havdal,2.3,,HDAM,NO,64.641974,13.693305,51.5,0,0,10,,,
N1493,Kaupanger 3,5.1,,HDAM,NO,61.198121,7.224067,392,,,10.3,,,
N1497,Årdal Nedre,2.8,,HDAM,NO,61.675811,6.403249,179,,,7.3,,,
N1500,Fall,5.5,,HDAM,NO,60.678333,10.352728,,12,,19,,,
N1514,Kleiva,3.9,,HDAM,NO,59.739328,6.518956,74,84.6,10152,11,,,
N1459,Reingardsåga,2.4,,HDAM,NO,66.441763,14.259013,196,,,7.3,,,
N1520,Gravbrøtfoss,2.1,,HDAM,NO,64.273359,12.547991,59,,,10.2,,,
N1383,Myklebust,2,,HDAM,NO,62.202921,6.253809,256,,,5.73,,,
N1521,Kandal,4.8,,HDAM,NO,61.671548,6.379287,206,,,18,,,
N1537,Hjorteland (Fjellbergsåno),1.75,,HDAM,NO,59.374836,6.44944,210,,,4.35,,,
N1539,Jøssingfjord,4.5,,HDAM,NO,58.326221,6.351906,,6.38,,16,,,
N1445,Gyl,1.38,,HDAM,NO,62.953051,8.133037,318.6,0,,5.8,,,
N1491,Frammarsvik,2.4,,HDAM,NO,61.483854,5.632228,308,,,8.4,,,
N1492,Kvannvatn,4.04,,HDAM,NO,66.417748,14.522988,301,,,17.05,,,
N1474,Krokevatn,3.3,,HDAM,NO,60.983711,5.698632,78,39.6,7246.8,13,,,
N1450,Rasdalen,5.2,,HDAM,NO,60.636289,5.963677,280,,,19,,,
N1569,Sanddal,2.5,,HDAM,NO,61.511391,6.267018,176.1,,,11.4,,,
N1427,Lauvsnes,1.4,,HDAM,NO,64.499178,10.912808,16.5,0,0,7.3,,,
N1431,Tinfos II,3.5,,HDAM,NO,59.565626,9.26308,29,,,10,,,
N1585,Harstveitbekken,1.8,,HDAM,NO,58.85675,8.340047,240,,,5.5,,,
N1329,Stedjeåna,1.2,,HDAM,NO,58.881998,8.246006,,,,3.9,,,
N930,Høydal,1.1,,HDAM,NO,62.060805,6.212234,,,,5.7,,,
N1319,Hyelva,1.33,,HDAM,NO,61.569374,5.778102,,,,4.4,,,
N1344,Stuttgongfossen,1.2,,HDAM,NO,61.618305,8.977755,24,,,7.5,,,
N1322,Sørdalselva,1.15,,HDAM,NO,60.778292,5.947597,,,,3.5,,,
N954,Dalane,1.44,,HDAM,NO,61.915478,6.584474,118.3,4.1,1172.6,4.2,,,
N1234,Buset,1.2,,HDAM,NO,62.274836,6.158416,,,,4.91,,,
N920,Vikdalskraft,1.1,,HDAM,NO,62.497592,7.597803,,,,4.5,,,
N1154,Åsa,1.44,,HDAM,NO,60.124305,10.364395,330,3,2400,3.5,,,
N1026,Vorma,1.59,,HDAM,NO,63.192274,9.757321,82,7.2,1324.8,8.2,,,
N897,Langli,1.2,,HDAM,NO,62.825492,7.705525,42,,,4.5,,,
N1168,Holsfossen,2.2,,HDAM,NO,61.219789,10.197746,24.23,0,0,9.8,,,
N1454,Blådalselva,2.66,,HDAM,NO,60.764629,5.385733,247,0.6,340.8,6.4,,,
N1473,Øynan,1.95,,HDAM,NO,60.507097,7.987644,88,,,5.8,,,
N1451,Tua,1.8,,HDAM,NO,63.948881,10.995817,132,,,4.9,,,
N1488,Imsland,5,,HDAM,NO,59.478233,5.990793,105,0,0,18.2,,,
N1494,Syrifossen,2.84,,HDAM,NO,60.641958,6.324919,113.3,,,9,,,
N1452,Stokkelandsåna,3.12,,HDAM,NO,58.359811,7.044606,137,,,8.35,,,
N1495,Kysinga,1.25,,HDAM,NO,63.01849,9.364756,135,,,4,,,
N1449,Bruvollelva,3.8,,HDAM,NO,64.266277,12.294282,109.4,0,0,12.4,,,
N1534,Råssåfoss,4.95,,HDAM,NO,62.827032,8.701812,,,,25.7,,,
N1543,Hopselva,4.62,,HDAM,NO,60.31221,5.669692,161,0.2,77.8,16,,,
N1544,Brandåa,4.05,,HDAM,NO,63.092293,9.222993,,0,,15.8,,,
N1545,Måren,5,,HDAM,NO,61.149409,6.074121,292.5,,,22.4,,,
N1547,Dalelva,3.1,,HDAM,NO,60.12831,6.233554,137,,,9.3,,,
N1550,Kylland,1.3,,HDAM,NO,58.541892,7.424548,93.4,,,3.8,,,
N1552,Rendalselva,2.8,,HDAM,NO,66.803557,13.763357,251.5,,,7.8,,,
N1461,Lappvikelva,2.7,,HDAM,NO,68.207772,17.366152,310,,,7,,,
N1564,Røstad,2.8,,HDAM,NO,63.673365,10.630911,83.2,,,9.5,,,
N1568,Sværen,3.2,,HDAM,NO,61.281879,6.497773,242,,,9.6,,,
N1574,Dvergsdalsdalen,2,,HDAM,NO,61.52312,6.424173,285,,,7.2,,,
N1576,Brunstad,3.34,,HDAM,NO,62.284418,6.67713,225.1,,,12.1,,,
N1578,Sya,1.2,,HDAM,NO,63.031194,9.697494,193.4,,,4.9,,,
N1588,Haugaelva,2,,HDAM,NO,60.191992,5.760381,206,,,7,,,
N1442,Landakraft,2,,HDAM,NO,59.913878,6.015132,182,,,8,,,
N1595,Lotsberg,1.45,,HDAM,NO,61.862941,6.098853,271,,,4,,,
N1596,Knutfoss,4.85,,HDAM,NO,64.522753,12.426384,60,,,16.5,,,
N1597,Skyggeelva,4.76,,HDAM,NO,61.359606,5.667534,,0,,14,,,
N1598,Mosbakka,4.05,,HDAM,NO,59.639354,6.298696,381.5,,,12.8,,,
N1599,Ølmedal,4.3,,HDAM,NO,59.499256,6.007593,158,,,14.3,,,
N1601,Veslefallet,4.9,,HDAM,NO,61.383113,11.142157,131.5,,,15.5,,,
N1487,Madland,1.88,,HDAM,NO,58.782886,6.09244,84,1,,8.5,,,
N1618,Ortnevik,1.2,,HDAM,NO,61.10668,6.128762,45,,,5.5,,,
N1691,Fossåno,1.85,,HDAM,NO,59.453528,6.357874,,,,6.6,,,
N1690,Ilaget,1.7,,HDAM,NO,59.939179,6.007823,450,,,7.88,,,
N1689,Alsaker,1.2,,HDAM,NO,59.762984,6.067266,157,,,5,,,
N1699,Haukali,1.65,,HDAM,NO,58.921596,6.1785,331,,,6,,,
N1518,Ringdal,5.85,,HDAM,NO,62.08921,6.853629,151.74,,,17.2,,,
N1647,Leiro,5,,HDAM,NO,60.406628,7.376671,80,,,8.4,,,
N1542,Seimsdal,6.5,,HDAM,NO,61.244244,7.656209,290,,,18,,,
N1570,Døla,2.1,,HDAM,NO,63.951327,11.65664,169,,,6.9,,,
N1572,Føssa,1.77,,HDAM,NO,62.984994,9.770796,313,0,0,5.3,,,
N1579,Storå,1.9,,HDAM,NO,68.074694,16.391316,136,0,0,4.5,,,
N1581,Kveaså,5.4,,HDAM,NO,59.146936,7.541037,369,,,12.8,,,
N1584,Gjesdal,3.7,,HDAM,NO,61.487222,6.120527,145,,,10.5,,,
N1586,Rodal,1.7,,HDAM,NO,63.161617,8.677545,155,,,6.1,,,
N1529,Oksarelva,1.2,,HDAM,NO,59.946481,5.961608,320,,,4.28,,,
N1476,Tjøtaelva,2.3,,HDAM,NO,61.751706,5.951292,380,,,8.11,,,
N1517,Nibbedalen,1.7,,HDAM,NO,62.072915,6.799724,62,,,4.9,,,
N1516,Langedalen,5,,HDAM,NO,62.072866,6.799832,80,,,21.1,,,
N1559,Berdalselva,4.35,,HDAM,NO,62.447204,7.490275,304.3,,,13.6,,,
N1606,Dversetelva,3.68,,HDAM,NO,67.161093,15.405711,108.75,,,9.5,,,
N1477,Søberg,5.2,,HDAM,NO,65.235725,12.657184,183.5,,,16,,,
N1453,Eidsetelva,1.8,,HDAM,NO,62.035618,5.886685,390,,,6,,,
N1502,Deveggåe,3,,HDAM,NO,60.251962,8.83648,,,,8.25,,,
N1507,Kvassteinåga,4.33,,HDAM,NO,66.127891,13.572895,156.6,,,15,,,
N1616,Dyrkorn,2.8,,HDAM,NO,62.420701,6.946711,220.8,0,0,10,,,
N1625,Ågskar,2.4,,HDAM,NO,66.228364,13.966382,202.7,,,6.1,,,
N1630,Åselva,3.5,,HDAM,NO,61.52042,6.340126,330,,,12,,,
N1651,Grøvla,2.43,,HDAM,NO,61.499777,5.975762,339,0,0,7,,,
N1652,Ravnåga,1.25,,HDAM,NO,66.42542,13.975207,38,,,5.75,,,
N1634,Oma,1.4,,HDAM,NO,60.221633,5.97853,163,,,5.08,,,
N1469,Finnesetbekken,1.43,,HDAM,NO,60.47897,9.249551,299.1,,,3.49,,,
N1653,Jølåna,1.68,,HDAM,NO,61.861655,6.223682,294,,,4.5,,,
N1633,Vik,1.52,,HDAM,NO,59.590444,5.601464,158,,,5,,,
N1644,Tuddal,1.6,,HDAM,NO,59.762315,8.776729,248,,,4.5,,,
N1658,Tveitelva,3.3,,HDAM,NO,60.164824,6.284669,233.3,,,11.4,,,
N1615,Lindåna,1.45,,HDAM,NO,58.470343,7.755458,135,,,4.3,,,
N1629,Vikaåne,1.25,,HDAM,NO,60.529699,7.806594,82.5,0,0,4.7,,,
N1713,Øvstedal,1.24,,HDAM,NO,62.482218,7.16262,301,,,4.3,,,
N1582,Dokkelva,5.49,,HDAM,NO,62.679671,8.137279,143,,,18.6,,,
N1583,Kanndalen,5.49,,HDAM,NO,62.675889,8.157595,261,,,20.5,,,
N1661,Nedrebø,1.42,,HDAM,NO,61.534608,6.235158,129.3,,,3.6,,,
N1580,Krogstadelva,4.7,,HDAM,NO,68.884472,18.420259,208.5,0,0,10.8,,,
N1587,Saksenvik,2.5,,HDAM,NO,67.110578,15.462681,38.7,,,6.7,,,
N1620,Dittielva,5.6,,HDAM,NO,68.656321,18.784474,283.5,0,0,9.85,,,
N1621,Mortensdalelva,2.1,,HDAM,NO,69.235952,19.835979,295,,,5.5,,,
N1622,Ellenelva,4.8,,HDAM,NO,69.380694,19.644744,176,,,13.2,,,
N1623,Saltdalelva,5,,HDAM,NO,69.515225,19.25669,214.53,,,16.1,,,
N1646,Vasstøl,4.85,,HDAM,NO,59.708008,6.857516,149,25.7,8660.9,24,,,
N1655,Embla,4.9,,HDAM,NO,62.217118,6.909777,411.65,,,16.5,,,
N1565,Viddal,5.49,,HDAM,NO,62.138258,6.611988,244,,,17,,,
N1727,Draura,2.5,,HDAM,NO,62.137521,6.650369,206.2,,,6,,,
N1455,Vågaåna,3.3,,HDAM,NO,59.49324,6.126577,422,,,9.8,,,
N1478,Sagelvi,2.3,,HDAM,NO,61.115428,6.466384,429,,,7.2,,,
N1608,Laksen,4.95,,HDAM,NO,65.786879,12.87525,78.7,45,8820,22.4,,,
N1669,Grytdalen,1.3,,HDAM,NO,63.109,8.558963,,9.8,,5.47,,,
N1519,Kangsliåga,3.1,,HDAM,NO,66.148018,13.850365,253.87,0,0,10,,,
N1566,Standal,5.49,,HDAM,NO,62.261338,6.416543,258,,,17.1,,,
N1567,Dalegjerdet,2.3,,HDAM,NO,62.254964,6.383926,191.6,,,6,,,
N1660,Nedre Neset,2.56,,HDAM,NO,58.512624,6.524099,117.8,,,7.8,,,
N1665,Bentsjord,2.66,,HDAM,NO,69.355405,20.093483,419,,,6.7,,,
N1666,Hovland,3,,HDAM,NO,61.593455,5.443195,429,,,9.5,,,
N1668,Strandos,1.93,,HDAM,NO,61.164459,5.53324,205,,,6.2,,,
N1715,Misfjord,1.4,,HDAM,NO,62.614782,7.044391,248,,,4,,,
N1714,Makkoren,4,,HDAM,NO,61.239979,6.247421,93,24.8,5629.6,17.8,,,
N1703,Jorda,2.55,,HDAM,NO,61.692166,9.694465,335,,,7.5,,,
N1693,Syversætre Foss,2.5,,HDAM,NO,60.62985,12.030383,7,,,10.5,,,
N1716,Hanestadnea,2.46,,HDAM,NO,61.78136,10.837233,90.6,,,8.4,,,
N1726,Åmot,2.2,,HDAM,NO,59.40732,9.503778,170,5.4,1938.6,8.8,,,
N1730,Lauvlielva,1.25,,HDAM,NO,61.069181,10.023725,153.5,,,3.3,,,
N1609,Svartvatn,1.79,,HDAM,NO,65.375521,12.753078,53,18.4,2281.6,5.5,,,
N1709,Lielva,1.15,,HDAM,NO,60.376473,9.635542,1.85,,,3.5,,,
N1705,Bordalsbekken,1.9,,HDAM,NO,59.363665,5.655345,205.4,,,5.9,,,
N1508,Urdsdalselva,2.8,,HDAM,NO,65.941912,13.064278,193,,,8.4,,,
N1571,Eldrevatn,4.9,,HDAM,NO,61.01993,8.127023,141.4,38.4,13401.6,24,,,
N1734,Usma,9.98,,HDAM,NO,63.11201,11.25758,286,0,0,30.5,,,
N1748,Litj-Hena,4.86,,HDAM,NO,63.04971,11.487127,260.7,,,12,,,
N1684,Skarelva,5,,HDAM,NO,68.183906,17.306387,437,,,12,,,
N1683,Torvikelva,1.24,,HDAM,NO,61.920706,5.797871,105.4,,,4.26,,,
N1670,Heiåi,2.4,,HDAM,NO,59.617762,8.430238,245,,,5,,,
N1679,Nordbøåna,1.6,,HDAM,NO,59.203152,8.509026,193,,,4.2,,,
N1673,Holdal,1.24,,HDAM,NO,59.73012,7.514655,216.6,,,3.5,,,
N1671,Ørtvatn,4.27,,HDAM,NO,66.40672,14.503245,54,1,132,11,,,
N1826,Herje,4.4,,HDAM,NO,62.668789,7.532345,363.4,0.95,817.95,13.8,,,
N1468,Svatsum 2,1.7,,HDAM,NO,61.333327,9.748778,288,0,0,8,,,
N1754,Lislevatn,4.2,,HDAM,NO,58.57946,7.967914,92.2,30.4,7083.2,19,,,
N1738,Fossan,4.95,,HDAM,NO,68.662854,17.697002,174.1,2.75,1127.5,18.3,,,
N1750,Tafjord 8,2.8,,HDAM,NO,62.112823,7.387787,84.1,59.7,11044.5,11.3,,,
N1778,Valken,9.2,,HDAM,NO,67.119331,15.495843,208.5,,,30,,,
N1796,Heggtveit,1.66,,HDAM,NO,59.340936,8.085801,335,,,4.5,,,
N1823,Ullestad,5.42,,HDAM,NO,59.1262,6.270215,214,,,21.5,,,
N1842,Nybuelvi,3.6,,HDAM,NO,60.553377,9.183276,539.9,,,7.1,,,
N1858,Tronstad,1.26,,HDAM,NO,59.882941,10.241988,106,0,0,6.5,,,
N1728,Folkedal,4.99,,HDAM,NO,60.504022,6.633338,369.3,6.03,4775.76,24.8,,,
N1815,Øvre Forsland,8.58,,HDAM,NO,66.050199,13.11736,154.8,,,33,,,
N1807,Hesjeberg,6.14,,HDAM,NO,68.730314,17.470616,254.6,,,14,,,
N1812,Tverrgjuvlo,5.7,,HDAM,NO,60.717129,6.120648,386.7,,,18.2,,,
N1808,Hommsåne,1.8,,HDAM,NO,59.24168,7.539549,271,,,5.1,,,
N1867,Grytneselva,5.9,,HDAM,NO,62.723486,8.114792,570.5,,,14.1,,,
N1843,Tverråni,3,,HDAM,NO,60.588828,9.172901,307,,,7.9,,,
N1677,Akslandselva,1.7,,HDAM,NO,59.709899,5.859765,332.5,,,6.06,,,
N1708,Forsanvatn,8.8,,HDAM,NO,67.950665,15.654038,253.6,0,0,35,,,
N1426,Meierifossen,1.36,,HDAM,NO,61.551138,6.350396,36,,,5.3,,,
N1624,Torsnes,9.1,,HDAM,NO,60.239467,6.201726,283.8,,,23,,,
N1648,Steinåga,5.4,,HDAM,NO,66.968249,14.431184,448,5.4,5783.4,23.5,,,
N1783,Østre Neset,1.64,,HDAM,NO,58.515352,6.536838,207.3,0.01,5.06,4.9,,,
N1784,Vestre Neset,1.46,,HDAM,NO,58.515389,6.53685,150.61,,,4.25,,,
N1792,Tisleifjord,1.65,,HDAM,NO,60.840607,9.018203,10.31,212.8,5745.6,6.5,,,
N1685,Langdalselva,4.3,,HDAM,NO,70.026561,22.099499,235,,,9.7,,,
N1729,Litleåna,3.2,,HDAM,NO,58.506117,7.034393,67,,,8.8,,,
N1798,Nivla,4.72,,HDAM,NO,61.023502,7.669865,184.9,,,11,,,
N1810,Sølia,1.96,,HDAM,NO,61.32197,5.495185,63,,,6.3,,,
N1809,Mjeldeelva,1.64,,HDAM,NO,69.543744,18.426351,140.3,,,5.7,,,
N1838,Selselva,5.36,,HDAM,NO,61.387342,5.61457,569.3,,,18.6,,,
N1872,Gosland,4.04,,HDAM,NO,60.608276,6.344046,325.9,,,10.9,,,
N1873,Kjørstad,2.5,,HDAM,NO,61.947485,5.891382,208.6,,,7.65,,,
N1824,Tverråna,3.26,,HDAM,NO,59.126243,6.270145,335,,,9.8,,,
N1874,Åkvisla,3.6,,HDAM,NO,61.340634,10.341534,121.65,8.8,2252.8,10,,,
N1678,Bele,2.9,,HDAM,NO,63.017618,8.527644,379,,,8.64,,,
N1877,Kvamselva,2.67,,HDAM,NO,61.382556,5.653961,247,,,8.8,,,
N1686,Muoidejohka,5.49,,HDAM,NO,66.811343,14.644825,481.5,,,18.5,,,
N1718,Tyttebærelva,1.46,,HDAM,NO,69.59951,19.958421,107,,,4.34,,,
N1719,Furegardane,5.49,,HDAM,NO,60.636372,6.17251,276,,,16.1,,,
N1722,Skravlåga,5,,HDAM,NO,66.112053,13.53764,259,,,19.3,,,
N1725,Tverråga,2.9,,HDAM,NO,66.044477,14.063695,424,,,9.1,,,
N1724,Leirelva,4.59,,HDAM,NO,66.044449,14.063713,254,,,14.4,,,
N1733,Kløvkraft,1.39,,HDAM,NO,59.909811,6.02943,222,,,4.89,,,
N1741,Nape,1.93,,HDAM,NO,59.194213,8.226579,145,,,7.6,,,
N1743,Vikaelva,5.4,,HDAM,NO,61.909997,6.698565,341,,,14.2,,,
N1745,Kverninga,2.83,,HDAM,NO,61.862136,11.122096,310,,,6.6,,,
N1746,Voldsetelva,4.94,,HDAM,NO,63.871533,10.796528,140,,,16,,,
N1749,Liarelva,1.9,,HDAM,NO,59.807051,5.982084,430.5,,,6.2,,,
N1751,Ryddøla,3.49,,HDAM,NO,61.924169,9.340514,247.3,,,8.9,,,
N1752,Eitro,4.1,,HDAM,NO,60.29424,5.923937,510.4,,,12.9,,,
N1757,Venna,2.8,,HDAM,NO,63.34793,9.281183,182.5,0.08,34.56,9.8,,,
N1758,Gråklubben,1.09,,HDAM,NO,60.199471,5.782251,319,,,3.5,,,
N1759,Rime,1.5,,HDAM,NO,60.441639,9.373697,165,,,4,,,
N1761,Skår,1.4,,HDAM,NO,62.128575,5.697751,319,,,4.7,,,
N1763,Forneselva,5.2,,HDAM,NO,69.596644,19.903016,114,,,12.3,,,
N1764,Fjelna,4.83,,HDAM,NO,63.199304,9.006507,82.5,,,17.3,,,
N1765,Kaldsåni,2.8,,HDAM,NO,59.540832,7.33328,204,,,6.29,,,
N1766,Reinåga,3.91,,HDAM,NO,66.037574,13.854985,567,0.01,13.58,12.8,,,
N1767,Vassvikelva,2.77,,HDAM,NO,59.913941,6.528615,268.6,,,7.7,,,
N1768,Stublielva,3,,HDAM,NO,68.353816,17.623417,230,,,8.3,,,
N1769,Valåe,1.93,,HDAM,NO,62.18582,8.495056,248,,,5.5,,,
N1770,Håra,4.9,,HDAM,NO,59.806021,6.771716,210.5,,,16.8,,,
N1773,Vaka,1.1,,HDAM,NO,59.634406,5.78242,258.66,,,4.65,,,
N1774,Seterkraft,4.74,,HDAM,NO,62.674848,8.430747,253.2,,,14.5,,,
N1732,Bergselva,5.4,,HDAM,NO,69.299368,19.985893,394,,,11.6,,,
N1386,Skålheim,1.44,,HDAM,NO,60.382486,6.170474,154,,,5,,,
N1399,Tinnkraft,2.9,,HDAM,NO,59.989813,8.700788,,,,8,,,
N1785,Storelvvatnet,5,,HDAM,NO,67.123345,16.193651,78.38,0,0,20.5,,,
N1879,Bøen II,2.99,,HDAM,NO,59.160988,6.223733,263,,,10.5,,,
N1776,Kvemma,5,,HDAM,NO,61.042128,7.767102,540,,,13.8,,,
N1723,Kinnforsen,2.95,,HDAM,NO,66.127928,13.61361,158,,,8.7,,,
N1756,Fykanvannet,2.35,,HDAM,NO,66.796795,14.000749,90,2.8,610.4,12,,,
N1880,Sesselva,5,,HDAM,NO,62.556419,7.161748,270.8,,,16.7,,,
N1806,Byro,3.2,,HDAM,NO,60.206675,6.562383,487.91,,,9.44,,,
N1881,Hestenes,1.88,,HDAM,NO,61.839773,6.007808,292,,,6.3,,,
N1676,Åkraelva,5.31,,HDAM,NO,59.794126,6.093596,288.9,,,16.4,,,
N1834,Leknesvatn,3.8,,HDAM,NO,61.434683,5.35534,253.7,9,5274,12.9,,,
N1835,Grunnevatn,1.13,,HDAM,NO,61.434635,5.355105,85.7,,,3.5,,,
N1772,Kulu,2.88,,HDAM,NO,60.616102,8.534165,233.5,,,6.8,,,
N1775,Tossevikelva,2.6,,HDAM,NO,60.418858,10.049833,307,,,7.1,,,
N1779,Snefjellå,2.7,,HDAM,NO,66.384845,13.991172,232.9,,,7.6,,,
N1782,Kvitvella,1.55,,HDAM,NO,60.986869,9.22719,15.56,,,4.95,,,
N1789,Fossbråten,2.9,,HDAM,NO,60.976724,9.295138,240,,,7,,,
N1883,Sølna,5.35,,HDAM,NO,62.116303,10.559259,63.5,,,15.7,,,
N1866,Dravlaus,4.18,,HDAM,NO,62.122897,5.937554,236,,,14.5,,,
N1864,Røneid,4.3,,HDAM,NO,61.417,7.257286,487.35,,,13.1,,,
N1805,Offervann,2.2,,HDAM,NO,70.360458,26.891966,10,32.2,933.8,7,,,
N1813,Kaldåna,2.99,,HDAM,NO,59.520335,6.191969,327.34,,,8.7,,,
N1791,Skripelandsfossen,2.6,,HDAM,NO,58.565786,8.225532,11.78,,,12.4,,,
N1844,Liaelva,1.5,,HDAM,NO,60.871615,9.454541,263.06,,,4.25,,,
N1786,Kvitno,9,,HDAM,NO,60.174717,6.546339,390.5,,,32.5,,,
N1794,Middøla,4.36,,HDAM,NO,59.929771,8.748934,276.7,,,12.5,,,
N1795,Follsjå,2.9,,HDAM,NO,59.659779,9.213667,99.7,0,0,13,,,
N1800,Nyvikelva,2.1,,HDAM,NO,64.818413,13.628673,83.5,,,6,,,
N1886,Hopland,5.89,,HDAM,NO,61.863325,6.321515,340,,,22.9,,,
N1829,Borgåna,1.95,,HDAM,NO,59.393861,5.929941,346.5,,,5.5,,,
N1850,Midtlæger,3.47,,HDAM,NO,59.833807,6.9935,153.5,36.5,13541.5,13.8,,,
N1836,Simavik,1.25,,HDAM,NO,69.835018,19.007529,211.1,4.5,2232,6,,,
N1814,Sundli,1.35,,HDAM,NO,63.256112,9.836418,207.5,4.01,1776.43,5.3,,,
N1851,Mannsberg,3.52,,HDAM,NO,61.277096,8.01826,160.34,24.5,9212,15.1,,,
N1853,Leiråa,5.5,,HDAM,NO,65.327052,12.918319,332.11,4.25,3417,27,,,
N1817,Rødset,2.15,,HDAM,NO,62.24194,6.904543,38,,,6.7,,,
N1818,Storvatnet,2,,HDAM,NO,67.962922,15.976403,103,,,8.6,,,
N1801,Fjellet,4.3,,HDAM,NO,59.400865,9.550383,183,23.5,10387,15.5,,,
N1890,Kvernåi,2.83,,HDAM,NO,62.07933,9.028445,366.3,,,7.1,,,
